Date	Open	High	Low	Close	Adj Close	Volume
1/29/81	0.535714	0.535714	0.533482	0.533482	0.024271	10976000
1/30/81	0.508929	0.508929	0.504464	0.504464	0.022951	11547200
2/2/81	0.477679	0.477679	0.475446	0.475446	0.021631	5941600
2/3/81	0.493304	0.495536	0.493304	0.493304	0.022443	4788000
2/4/81	0.511161	0.513393	0.511161	0.511161	0.023256	6966400
2/5/81	0.511161	0.515625	0.511161	0.511161	0.023256	1982400
2/6/81	0.513393	0.515625	0.513393	0.513393	0.023357	3466400
2/9/81	0.491071	0.491071	0.486607	0.486607	0.022139	4188800
2/10/81	0.486607	0.488839	0.486607	0.486607	0.022139	4586400
2/11/81	0.473214	0.473214	0.470982	0.470982	0.021428	3460800
2/12/81	0.46875	0.46875	0.466518	0.466518	0.021225	3640000
2/13/81	0.459821	0.459821	0.455357	0.455357	0.020717	2788800
2/17/81	0.466518	0.46875	0.466518	0.466518	0.021225	3068800
2/18/81	0.486607	0.491071	0.486607	0.486607	0.022139	4810400
2/19/81	0.459821	0.459821	0.457589	0.457589	0.020819	5577600
2/20/81	0.435268	0.435268	0.433036	0.433036	0.019701	6092800
2/23/81	0.439732	0.441964	0.439732	0.439732	0.020006	3528000
2/24/81	0.428571	0.428571	0.424107	0.424107	0.019295	4244800
2/25/81	0.450893	0.453125	0.450893	0.450893	0.020514	4872000
2/26/81	0.457589	0.459821	0.457589	0.457589	0.020819	2710400
2/27/81	0.473214	0.477679	0.473214	0.473214	0.021529	3690400
3/2/81	0.475446	0.477679	0.475446	0.475446	0.021631	2940000
3/3/81	0.470982	0.470982	0.46875	0.46875	0.021326	4043200
3/4/81	0.466518	0.466518	0.464286	0.464286	0.021123	3427200
3/5/81	0.464286	0.464286	0.462054	0.462054	0.021022	1344000
3/6/81	0.462054	0.462054	0.457589	0.457589	0.020819	2900800
3/9/81	0.424107	0.424107	0.421875	0.421875	0.019194	3830400
3/10/81	0.404018	0.404018	0.401786	0.401786	0.01828	7095200
3/11/81	0.390625	0.390625	0.386161	0.386161	0.017569	7464800
3/12/81	0.401786	0.404018	0.401786	0.401786	0.01828	14812000
3/13/81	0.399554	0.399554	0.397321	0.397321	0.018077	57825600
3/16/81	0.412946	0.417411	0.412946	0.412946	0.018787	9307200
3/17/81	0.433036	0.4375	0.433036	0.433036	0.019701	10936800
3/18/81	0.459821	0.464286	0.459821	0.459821	0.02092	9234400
3/19/81	0.457589	0.457589	0.455357	0.455357	0.020717	9452800
3/20/81	0.459821	0.464286	0.459821	0.459821	0.02092	3651200
3/23/81	0.477679	0.482143	0.477679	0.477679	0.021733	5504800
3/24/81	0.477679	0.477679	0.475446	0.475446	0.021631	7039200
3/25/81	0.470982	0.470982	0.466518	0.466518	0.021225	1764000
3/26/81	0.459821	0.459821	0.457589	0.457589	0.020819	3068800
3/27/81	0.444196	0.444196	0.441964	0.441964	0.020108	3063200
3/30/81	0.441964	0.446429	0.441964	0.441964	0.020108	2475200
3/31/81	0.441964	0.441964	0.4375	0.4375	0.019905	3998400
4/1/81	0.435268	0.435268	0.433036	0.433036	0.019701	8517600
4/2/81	0.470982	0.473214	0.470982	0.470982	0.021428	7851200
4/3/81	0.473214	0.475446	0.473214	0.473214	0.021529	4121600
4/6/81	0.466518	0.466518	0.464286	0.464286	0.021123	5700800
4/7/81	0.462054	0.462054	0.459821	0.459821	0.02092	2671200
4/8/81	0.482143	0.486607	0.482143	0.482143	0.021936	5488000
4/9/81	0.491071	0.493304	0.491071	0.491071	0.022342	3124800
4/10/81	0.497768	0.5	0.497768	0.497768	0.022647	8366400
4/13/81	0.497768	0.5	0.497768	0.497768	0.022647	4015200
4/14/81	0.497768	0.5	0.497768	0.497768	0.022647	1663200
4/15/81	0.475446	0.475446	0.473214	0.473214	0.021529	8512000
4/16/81	0.448661	0.448661	0.446429	0.446429	0.020311	5969600
4/20/81	0.459821	0.462054	0.459821	0.459821	0.02092	8836800
4/21/81	0.491071	0.493304	0.491071	0.491071	0.022342	7134400
4/22/81	0.508929	0.511161	0.508929	0.508929	0.023154	4748800
4/23/81	0.522321	0.524554	0.522321	0.522321	0.023764	14504000
4/24/81	0.522321	0.522321	0.517857	0.517857	0.02356	8764000
4/27/81	0.515625	0.515625	0.513393	0.513393	0.023357	9632000
4/28/81	0.506696	0.506696	0.504464	0.504464	0.022951	8047200
4/29/81	0.5	0.5	0.497768	0.497768	0.022647	3410400
4/30/81	0.506696	0.511161	0.506696	0.506696	0.023053	3152800
5/1/81	0.506696	0.511161	0.506696	0.506696	0.023053	4138400
5/4/81	0.506696	0.506696	0.504464	0.504464	0.022951	3612000
5/5/81	0.504464	0.504464	0.502232	0.502232	0.02285	4384800
5/6/81	0.491071	0.491071	0.488839	0.488839	0.02224	4737600
5/7/81	0.495536	0.497768	0.495536	0.495536	0.022545	2340800
5/8/81	0.5	0.502232	0.5	0.5	0.022748	1976800
5/11/81	0.491071	0.491071	0.488839	0.488839	0.02224	2984800
5/12/81	0.488839	0.495536	0.488839	0.488839	0.02224	1064000
5/13/81	0.488839	0.493304	0.486607	0.486607	0.022139	1226400
5/14/81	0.484375	0.484375	0.479911	0.479911	0.021834	1232000
5/15/81	0.491071	0.497768	0.491071	0.491071	0.022342	1226400
5/18/81	0.5	0.504464	0.5	0.5	0.022748	1041600
5/19/81	0.493304	0.493304	0.491071	0.491071	0.022342	6356000
5/20/81	0.506696	0.511161	0.506696	0.506696	0.023053	3320800
5/21/81	0.535714	0.537946	0.535714	0.535714	0.024373	8052800
5/22/81	0.560268	0.564732	0.560268	0.560268	0.02549	7856800
5/26/81	0.560268	0.560268	0.558036	0.558036	0.025388	21336000
5/27/81	0.589286	0.591518	0.589286	0.589286	0.02681	37374400
5/28/81	0.589286	0.591518	0.589286	0.589286	0.02681	18496800
5/29/81	0.591518	0.59375	0.591518	0.591518	0.026912	14845600
6/1/81	0.591518	0.59375	0.591518	0.591518	0.026912	12812800
6/2/81	0.564732	0.564732	0.5625	0.5625	0.025592	10108000
6/3/81	0.5625	0.566964	0.5625	0.5625	0.025592	9861600
6/4/81	0.573661	0.575893	0.573661	0.573661	0.026099	14016800
6/5/81	0.566964	0.566964	0.564732	0.564732	0.025693	14420000
6/8/81	0.546875	0.546875	0.544643	0.544643	0.024779	23374400
6/9/81	0.555804	0.558036	0.555804	0.555804	0.025287	29898400
6/10/81	0.5625	0.569196	0.5625	0.5625	0.025592	6305600
6/11/81	0.587054	0.589286	0.587054	0.587054	0.026709	9744000
6/12/81	0.582589	0.582589	0.580357	0.580357	0.026404	6451200
6/15/81	0.580357	0.580357	0.578125	0.578125	0.026302	35940800
6/16/81	0.569196	0.569196	0.566964	0.566964	0.025795	9312800
6/17/81	0.560268	0.560268	0.558036	0.558036	0.025388	6893600
6/18/81	0.558036	0.560268	0.555804	0.555804	0.025287	5762400
6/19/81	0.542411	0.542411	0.540179	0.540179	0.024576	6876800
6/22/81	0.522321	0.522321	0.520089	0.520089	0.023662	2710400
6/23/81	0.529018	0.533482	0.529018	0.529018	0.024068	3757600
6/24/81	0.520089	0.520089	0.515625	0.515625	0.023459	5756800
6/25/81	0.526786	0.529018	0.526786	0.526786	0.023967	6064800
6/26/81	0.524554	0.524554	0.520089	0.520089	0.023662	5947200
6/29/81	0.506696	0.506696	0.502232	0.502232	0.02285	2648800
6/30/81	0.466518	0.466518	0.464286	0.464286	0.021123	8976800
7/1/81	0.462054	0.462054	0.459821	0.459821	0.02092	42616000
7/2/81	0.459821	0.462054	0.459821	0.459821	0.02092	7571200
7/6/81	0.448661	0.448661	0.444196	0.444196	0.020209	4132800
7/7/81	0.448661	0.453125	0.448661	0.448661	0.020412	3959200
7/8/81	0.466518	0.46875	0.466518	0.466518	0.021225	4155200
7/9/81	0.433036	0.433036	0.430804	0.430804	0.0196	8220800
7/10/81	0.399554	0.399554	0.397321	0.397321	0.018077	13792800
7/13/81	0.40625	0.408482	0.40625	0.40625	0.018483	11435200
7/14/81	0.424107	0.428571	0.424107	0.424107	0.019295	4944800
7/15/81	0.435268	0.4375	0.435268	0.435268	0.019803	2738400
7/16/81	0.446429	0.450893	0.446429	0.446429	0.020311	3808000
7/17/81	0.462054	0.464286	0.462054	0.462054	0.021022	4956000
7/20/81	0.433036	0.433036	0.430804	0.430804	0.0196	5913600
7/21/81	0.430804	0.430804	0.428571	0.428571	0.019498	7985600
7/22/81	0.408482	0.408482	0.404018	0.404018	0.018381	5667200
7/23/81	0.415179	0.417411	0.415179	0.415179	0.018889	8612800
7/24/81	0.428571	0.430804	0.428571	0.428571	0.019498	7212800
7/27/81	0.446429	0.448661	0.446429	0.446429	0.020311	4334400
7/28/81	0.433036	0.433036	0.430804	0.430804	0.0196	5712000
7/29/81	0.426339	0.426339	0.424107	0.424107	0.019295	3875200
7/30/81	0.439732	0.444196	0.439732	0.439732	0.020006	2475200
7/31/81	0.446429	0.448661	0.446429	0.446429	0.020311	2738400
8/3/81	0.446429	0.446429	0.441964	0.441964	0.020108	3108000
8/4/81	0.448661	0.450893	0.448661	0.448661	0.020412	7918400
8/5/81	0.462054	0.464286	0.462054	0.462054	0.021022	4373600
8/6/81	0.453125	0.453125	0.450893	0.450893	0.020514	2632000
8/7/81	0.450893	0.453125	0.450893	0.450893	0.020514	2301600
8/11/81	0.441964	0.441964	0.4375	0.4375	0.019905	17864000
8/12/81	0.430804	0.430804	0.428571	0.428571	0.019498	6568800
8/13/81	0.417411	0.417411	0.415179	0.415179	0.018889	6871200
8/14/81	0.412946	0.412946	0.408482	0.408482	0.018584	6048000
8/17/81	0.399554	0.399554	0.395089	0.395089	0.017975	4726400
8/18/81	0.390625	0.390625	0.386161	0.386161	0.017569	4250400
8/19/81	0.386161	0.386161	0.381696	0.381696	0.017366	5168800
8/20/81	0.386161	0.388393	0.386161	0.386161	0.017569	4278400
8/21/81	0.363839	0.363839	0.359375	0.359375	0.01635	10477600
8/24/81	0.339286	0.339286	0.337054	0.337054	0.015335	5768000
8/25/81	0.345982	0.348214	0.345982	0.345982	0.015741	10175200
8/26/81	0.341518	0.341518	0.339286	0.339286	0.015436	8400000
8/27/81	0.341518	0.34375	0.341518	0.341518	0.015538	6479200
8/28/81	0.359375	0.361607	0.359375	0.359375	0.01635	9508800
8/31/81	0.359375	0.361607	0.359375	0.359375	0.01635	10236800
9/1/81	0.381696	0.383929	0.381696	0.381696	0.017366	9256800
9/2/81	0.388393	0.390625	0.388393	0.388393	0.01767	4844000
9/3/81	0.372768	0.372768	0.368304	0.368304	0.016756	9368800
9/4/81	0.366071	0.366071	0.363839	0.363839	0.016553	3813600
9/8/81	0.354911	0.354911	0.352679	0.352679	0.016046	6361600
9/9/81	0.352679	0.354911	0.352679	0.352679	0.016046	7632800
9/10/81	0.354911	0.357143	0.354911	0.354911	0.016147	8702400
9/11/81	0.352679	0.352679	0.350446	0.350446	0.015944	4384800
9/14/81	0.341518	0.341518	0.339286	0.339286	0.015436	6921600
9/15/81	0.332589	0.332589	0.330357	0.330357	0.01503	4877600
9/16/81	0.325893	0.325893	0.323661	0.323661	0.014725	4838400
9/17/81	0.316964	0.316964	0.314732	0.314732	0.014319	4844000
9/18/81	0.316964	0.319196	0.316964	0.316964	0.014421	6580000
9/21/81	0.319196	0.321429	0.319196	0.319196	0.014522	12258400
9/22/81	0.303571	0.303571	0.301339	0.301339	0.01371	11855200
9/23/81	0.299107	0.299107	0.294643	0.294643	0.013405	7050400
9/24/81	0.294643	0.294643	0.292411	0.292411	0.013304	4575200
9/25/81	0.258929	0.258929	0.254464	0.254464	0.011577	8652000
9/28/81	0.256696	0.258929	0.256696	0.256696	0.011679	22932000
9/29/81	0.270089	0.272321	0.270089	0.270089	0.012288	23671200
9/30/81	0.272321	0.274554	0.272321	0.272321	0.01239	12499200
10/1/81	0.272321	0.274554	0.272321	0.272321	0.01239	15282400
10/2/81	0.294643	0.296875	0.294643	0.294643	0.013405	11261600
10/5/81	0.303571	0.308036	0.303571	0.303571	0.013811	10774400
10/6/81	0.303571	0.303571	0.301339	0.301339	0.01371	7089600
10/7/81	0.319196	0.323661	0.319196	0.319196	0.014522	9710400
10/8/81	0.330357	0.332589	0.330357	0.330357	0.01503	7772800
10/9/81	0.332589	0.337054	0.332589	0.332589	0.015132	13630400
10/12/81	0.34375	0.345982	0.34375	0.34375	0.015639	6837600
10/13/81	0.34375	0.348214	0.34375	0.34375	0.015639	11048800
10/14/81	0.325893	0.325893	0.323661	0.323661	0.014725	7744800
10/15/81	0.330357	0.332589	0.330357	0.330357	0.01503	7358400
10/16/81	0.328125	0.328125	0.325893	0.325893	0.014827	9116800
10/19/81	0.332589	0.334821	0.332589	0.332589	0.015132	5146400
10/20/81	0.350446	0.352679	0.350446	0.350446	0.015944	8932000
10/21/81	0.350446	0.352679	0.350446	0.350446	0.015944	19224800
10/22/81	0.350446	0.350446	0.348214	0.348214	0.015842	8069600
10/23/81	0.341518	0.341518	0.339286	0.339286	0.015436	6977600
10/26/81	0.339286	0.341518	0.339286	0.339286	0.015436	6820800
10/27/81	0.345982	0.350446	0.345982	0.345982	0.015741	21397600
10/28/81	0.357143	0.359375	0.357143	0.357143	0.016249	11043200
10/29/81	0.354911	0.354911	0.352679	0.352679	0.016046	7621600
10/30/81	0.357143	0.359375	0.357143	0.357143	0.016249	13182400
11/2/81	0.357143	0.359375	0.357143	0.357143	0.016249	9228800
11/3/81	0.354911	0.354911	0.352679	0.352679	0.016046	7095200
11/4/81	0.345982	0.345982	0.34375	0.34375	0.015639	5952800
11/5/81	0.321429	0.321429	0.319196	0.319196	0.014522	5840800
11/6/81	0.321429	0.323661	0.321429	0.321429	0.014624	6148800
11/9/81	0.325893	0.328125	0.325893	0.325893	0.014827	5096000
11/10/81	0.328125	0.330357	0.328125	0.328125	0.014928	4188800
11/11/81	0.337054	0.339286	0.337054	0.337054	0.015335	6860000
11/12/81	0.348214	0.350446	0.348214	0.348214	0.015842	9979200
11/13/81	0.325893	0.325893	0.323661	0.323661	0.014725	5252800
11/16/81	0.321429	0.321429	0.319196	0.319196	0.014522	5639200
11/17/81	0.325893	0.328125	0.325893	0.325893	0.014827	8853600
11/18/81	0.337054	0.339286	0.337054	0.337054	0.015335	7285600
11/19/81	0.337054	0.339286	0.337054	0.337054	0.015335	10001600
11/20/81	0.339286	0.341518	0.339286	0.339286	0.015436	9525600
11/23/81	0.328125	0.328125	0.323661	0.323661	0.014725	5740000
11/24/81	0.323661	0.323661	0.321429	0.321429	0.014624	5538400
11/25/81	0.328125	0.330357	0.328125	0.328125	0.014928	13137600
11/27/81	0.337054	0.339286	0.337054	0.337054	0.015335	9312800
11/30/81	0.334821	0.334821	0.332589	0.332589	0.015132	5992000
12/1/81	0.332589	0.334821	0.332589	0.332589	0.015132	5846400
12/2/81	0.334821	0.337054	0.334821	0.334821	0.015233	9391200
12/3/81	0.332589	0.332589	0.330357	0.330357	0.01503	5107200
12/4/81	0.339286	0.341518	0.339286	0.339286	0.015436	34288800
12/7/81	0.341518	0.34375	0.341518	0.341518	0.015538	14823200
12/8/81	0.339286	0.339286	0.334821	0.334821	0.015233	12656000
12/9/81	0.337054	0.339286	0.337054	0.337054	0.015335	8568000
12/10/81	0.337054	0.339286	0.337054	0.337054	0.015335	9352000
12/11/81	0.337054	0.339286	0.334821	0.334821	0.015233	19023200
12/14/81	0.328125	0.328125	0.323661	0.323661	0.014725	6311200
12/15/81	0.332589	0.334821	0.332589	0.332589	0.015132	7828800
12/16/81	0.348214	0.350446	0.348214	0.348214	0.015842	16363200
12/17/81	0.377232	0.379464	0.377232	0.377232	0.017163	12863200
12/18/81	0.408482	0.410714	0.408482	0.408482	0.018584	17931200
12/21/81	0.392857	0.392857	0.390625	0.390625	0.017772	14100800
12/22/81	0.397321	0.399554	0.397321	0.397321	0.018077	13456800
12/23/81	0.390625	0.390625	0.388393	0.388393	0.01767	7224000
12/24/81	0.390625	0.392857	0.390625	0.390625	0.017772	7229600
12/28/81	0.377232	0.377232	0.372768	0.372768	0.01696	9144800
12/29/81	0.379464	0.383929	0.379464	0.379464	0.017264	6059200
12/30/81	0.395089	0.397321	0.395089	0.395089	0.017975	8047200
12/31/81	0.395089	0.397321	0.395089	0.395089	0.017975	13664000
1/4/82	0.395089	0.395089	0.392857	0.392857	0.017873	17813600
1/5/82	0.377232	0.377232	0.372768	0.372768	0.01696	8960000
1/6/82	0.370536	0.370536	0.368304	0.368304	0.016756	16520000
1/7/82	0.34375	0.34375	0.339286	0.339286	0.015436	17511200
1/8/82	0.354911	0.357143	0.354911	0.354911	0.016147	14151200
1/11/82	0.334821	0.334821	0.332589	0.332589	0.015132	8332800
1/12/82	0.323661	0.323661	0.321429	0.321429	0.014624	14980000
1/13/82	0.321429	0.321429	0.319196	0.319196	0.014522	10438400
1/14/82	0.334821	0.337054	0.334821	0.334821	0.015233	6428800
1/15/82	0.357143	0.361607	0.357143	0.357143	0.016249	11676000
1/18/82	0.363839	0.368304	0.363839	0.363839	0.016553	7000000
1/19/82	0.359375	0.359375	0.354911	0.354911	0.016147	13876800
1/20/82	0.361607	0.363839	0.361607	0.361607	0.016452	6456800
1/21/82	0.368304	0.370536	0.368304	0.368304	0.016756	8332800
1/22/82	0.370536	0.372768	0.370536	0.370536	0.016858	6064800
1/25/82	0.361607	0.361607	0.359375	0.359375	0.01635	11177600
1/26/82	0.350446	0.350446	0.345982	0.345982	0.015741	5303200
1/27/82	0.348214	0.352679	0.348214	0.348214	0.015842	7840000
1/28/82	0.359375	0.361607	0.359375	0.359375	0.01635	9900800
1/29/82	0.363839	0.366071	0.363839	0.363839	0.016553	13288800
2/1/82	0.363839	0.363839	0.359375	0.359375	0.01635	9632000
2/2/82	0.361607	0.366071	0.361607	0.361607	0.016452	13568800
2/3/82	0.361607	0.363839	0.361607	0.361607	0.016452	7868000
2/4/82	0.354911	0.354911	0.352679	0.352679	0.016046	5510400
2/5/82	0.352679	0.354911	0.352679	0.352679	0.016046	10074400
2/8/82	0.332589	0.332589	0.330357	0.330357	0.01503	7924000
2/9/82	0.330357	0.332589	0.330357	0.330357	0.01503	14476000
2/10/82	0.334821	0.337054	0.334821	0.334821	0.015233	9699200
2/11/82	0.332589	0.332589	0.330357	0.330357	0.01503	6132000
2/12/82	0.334821	0.337054	0.334821	0.334821	0.015233	4911200
2/16/82	0.330357	0.330357	0.328125	0.328125	0.014928	8579200
2/17/82	0.332589	0.334821	0.332589	0.332589	0.015132	6395200
2/18/82	0.337054	0.339286	0.337054	0.337054	0.015335	7095200
2/19/82	0.337054	0.337054	0.334821	0.334821	0.015233	3399200
2/22/82	0.332589	0.332589	0.330357	0.330357	0.01503	6658400
2/23/82	0.328125	0.328125	0.325893	0.325893	0.014827	8635200
2/24/82	0.328125	0.330357	0.328125	0.328125	0.014928	9486400
2/25/82	0.328125	0.328125	0.325893	0.325893	0.014827	7700000
2/26/82	0.325893	0.328125	0.325893	0.325893	0.014827	4356800
3/1/82	0.328125	0.330357	0.328125	0.328125	0.014928	8825600
3/2/82	0.328125	0.330357	0.328125	0.328125	0.014928	8702400
3/3/82	0.328125	0.330357	0.328125	0.328125	0.014928	5913600
3/4/82	0.323661	0.323661	0.321429	0.321429	0.014624	9592800
3/5/82	0.299107	0.299107	0.296875	0.296875	0.013507	11328800
3/8/82	0.294643	0.294643	0.292411	0.292411	0.013304	8786400
3/9/82	0.294643	0.296875	0.294643	0.294643	0.013405	13126400
3/10/82	0.292411	0.292411	0.290179	0.290179	0.013202	21733600
3/11/82	0.290179	0.294643	0.290179	0.290179	0.013202	5644800
3/12/82	0.274554	0.274554	0.272321	0.272321	0.01239	11636800
3/15/82	0.272321	0.272321	0.270089	0.270089	0.012288	12840800
3/16/82	0.267857	0.267857	0.265625	0.265625	0.012085	11788000
3/17/82	0.254464	0.254464	0.252232	0.252232	0.011476	12622400
3/18/82	0.272321	0.274554	0.272321	0.272321	0.01239	14084000
3/19/82	0.296875	0.299107	0.296875	0.296875	0.013507	16452800
3/22/82	0.319196	0.321429	0.319196	0.319196	0.014522	17298400
3/23/82	0.316964	0.316964	0.314732	0.314732	0.014319	13988800
3/24/82	0.299107	0.299107	0.296875	0.296875	0.013507	12902400
3/25/82	0.296875	0.296875	0.294643	0.294643	0.013405	21028000
3/26/82	0.292411	0.292411	0.290179	0.290179	0.013202	12695200
3/29/82	0.296875	0.299107	0.296875	0.296875	0.013507	16900800
3/30/82	0.301339	0.303571	0.301339	0.301339	0.01371	19488000
3/31/82	0.301339	0.303571	0.301339	0.301339	0.01371	12538400
4/1/82	0.316964	0.319196	0.316964	0.316964	0.014421	14784000
4/2/82	0.316964	0.319196	0.316964	0.316964	0.014421	21201600
4/5/82	0.316964	0.319196	0.316964	0.316964	0.014421	21660800
4/6/82	0.316964	0.316964	0.314732	0.314732	0.014319	17897600
4/7/82	0.3125	0.3125	0.310268	0.310268	0.014116	7274400
4/8/82	0.3125	0.314732	0.3125	0.3125	0.014218	5997600
4/12/82	0.3125	0.314732	0.310268	0.310268	0.014116	11076800
4/13/82	0.287946	0.287946	0.285714	0.285714	0.012999	21324800
4/14/82	0.287946	0.290179	0.287946	0.287946	0.0131	28397600
4/15/82	0.292411	0.294643	0.292411	0.292411	0.013304	41070400
4/16/82	0.301339	0.303571	0.301339	0.301339	0.01371	26012000
4/19/82	0.299107	0.299107	0.294643	0.294643	0.013405	10320800
4/20/82	0.283482	0.283482	0.28125	0.28125	0.012796	20137600
4/21/82	0.28125	0.28125	0.279018	0.279018	0.012694	18256000
4/22/82	0.276786	0.276786	0.274554	0.274554	0.012491	13148800
4/23/82	0.274554	0.276786	0.274554	0.274554	0.012491	12073600
4/26/82	0.28125	0.283482	0.28125	0.28125	0.012796	14481600
4/27/82	0.274554	0.274554	0.272321	0.272321	0.01239	17567200
4/28/82	0.263393	0.263393	0.261161	0.261161	0.011882	24808000
4/29/82	0.261161	0.263393	0.261161	0.261161	0.011882	20557600
4/30/82	0.263393	0.265625	0.263393	0.263393	0.011983	69350400
5/3/82	0.272321	0.274554	0.272321	0.272321	0.01239	20675200
5/4/82	0.28125	0.283482	0.28125	0.28125	0.012796	18496800
5/5/82	0.28125	0.28125	0.276786	0.276786	0.012593	13484800
5/6/82	0.285714	0.287946	0.285714	0.285714	0.012999	18866400
5/7/82	0.290179	0.292411	0.290179	0.290179	0.013202	21179200
5/10/82	0.287946	0.287946	0.285714	0.285714	0.012999	7901600
5/11/82	0.279018	0.279018	0.276786	0.276786	0.012593	25754400
5/12/82	0.272321	0.272321	0.270089	0.270089	0.012288	17752000
5/13/82	0.272321	0.274554	0.272321	0.272321	0.01239	13613600
5/14/82	0.265625	0.265625	0.261161	0.261161	0.011882	23934400
5/17/82	0.258929	0.258929	0.256696	0.256696	0.011679	19051200
5/18/82	0.254464	0.254464	0.252232	0.252232	0.011476	30508800
5/19/82	0.252232	0.252232	0.25	0.25	0.011374	18821600
5/20/82	0.252232	0.254464	0.252232	0.252232	0.011476	6904800
5/21/82	0.254464	0.256696	0.254464	0.254464	0.011577	9710400
5/24/82	0.256696	0.258929	0.256696	0.256696	0.011679	7996800
5/25/82	0.256696	0.258929	0.256696	0.256696	0.011679	12891200
5/26/82	0.256696	0.256696	0.254464	0.254464	0.011577	10819200
5/27/82	0.252232	0.252232	0.25	0.25	0.011374	7812000
5/28/82	0.25	0.252232	0.25	0.25	0.011374	4799200
6/1/82	0.247768	0.247768	0.245536	0.245536	0.011171	11900000
6/2/82	0.25	0.252232	0.25	0.25	0.011374	8226400
6/3/82	0.245536	0.245536	0.241071	0.241071	0.010968	9940000
6/4/82	0.236607	0.236607	0.234375	0.234375	0.010663	9419200
6/7/82	0.234375	0.236607	0.234375	0.234375	0.010663	9290400
6/8/82	0.234375	0.234375	0.232143	0.232143	0.010562	7851200
6/9/82	0.229911	0.229911	0.227679	0.227679	0.010358	8461600
6/10/82	0.229911	0.232143	0.229911	0.229911	0.01046	8601600
6/11/82	0.238839	0.241071	0.238839	0.238839	0.010866	13658400
6/14/82	0.238839	0.241071	0.238839	0.238839	0.010866	7498400
6/15/82	0.238839	0.241071	0.238839	0.238839	0.010866	8803200
6/16/82	0.238839	0.241071	0.238839	0.238839	0.010866	10432800
6/17/82	0.236607	0.236607	0.234375	0.234375	0.010663	7291200
6/18/82	0.234375	0.234375	0.229911	0.229911	0.01046	4967200
6/21/82	0.229911	0.232143	0.229911	0.229911	0.01046	7134400
6/22/82	0.238839	0.243304	0.238839	0.238839	0.010866	4390400
6/23/82	0.245536	0.25	0.245536	0.245536	0.011171	13188000
6/24/82	0.245536	0.247768	0.245536	0.245536	0.011171	11037600
6/25/82	0.238839	0.238839	0.236607	0.236607	0.010765	6669600
6/28/82	0.236607	0.236607	0.234375	0.234375	0.010663	6288800
6/29/82	0.229911	0.229911	0.227679	0.227679	0.010358	8954400
6/30/82	0.227679	0.229911	0.227679	0.227679	0.010358	16906400
7/1/82	0.227679	0.227679	0.225446	0.225446	0.010257	13932800
7/2/82	0.216518	0.216518	0.214286	0.214286	0.009749	14526400
7/6/82	0.207589	0.207589	0.205357	0.205357	0.009343	21924000
7/7/82	0.205357	0.207589	0.205357	0.205357	0.009343	7593600
7/8/82	0.198661	0.198661	0.196429	0.196429	0.008937	41081600
7/9/82	0.203125	0.205357	0.203125	0.203125	0.009241	32104800
7/12/82	0.207589	0.209821	0.207589	0.207589	0.009445	15848000
7/13/82	0.220982	0.223214	0.220982	0.220982	0.010054	28593600
7/14/82	0.223214	0.227679	0.223214	0.223214	0.010155	17780000
